"row ID","UniSMILES","pIC50","SD","hERG_class"
"Row2921","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)-c1cccnc1",4.92,0.0,"inactive"
"Row2922","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)-c1ccn2ncnc2n1",4.68,0.0,"inactive"
"Row2923","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)-c1ccn[nH]1",4.4,0.0,"inactive"
"Row2924","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)-c1ccncc1",4.55,0.0,"inactive"
"Row2925","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)-c1cn(C)nc1C",4.61,0.0,"inactive"
"Row2926","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)-c1cn2CCSc2n1",4.4,0.0,"inactive"
"Row2927","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)-c1cn[nH]c1",4.4,0.0,"inactive"
"Row2928","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)-c1cnc(nc1C)N1CCCC1",4.98,0.0,"inactive"
"Row2929","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)-c1cnc(s1)-c1ccccc1",5.87,0.0,"active"
"Row2930","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)-c1cnc2OCOc2c1",4.4,0.0,"inactive"
"Row2931","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)-c1cnc2cc(C)nn2c1C",5.06,0.0,"active"
"Row2932","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)-c1cnccn1",4.61,0.0,"inactive"
"Row2933","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)-c1cncnc1",4.4,0.0,"inactive"
"Row2934","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)-c1cnn(C)c1C",4.4,0.0,"inactive"
"Row2935","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)-c1cnn(c1C)-c1cc(cc(C)n1)C(F)(F)F",4.78,0.0,"inactive"
"Row2936","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)-c1cnn(c1C)-c1ccc(Cl)c(Cl)c1",6.22,0.0,"active"
"Row2937","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)-c1cnn(c1C)-c1ccc(nn1)N(C)C",4.75,0.0,"inactive"
"Row2938","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)-c1cnn(c1C)-c1ccccn1",4.7,0.0,"inactive"
"Row2939","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)-c1csc(n1)-c1cc(C)on1",5.55,0.0,"active"
"Row2940","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)-c1csc(n1)-c1cc(Cl)nc(Cl)c1",4.69,0.0,"inactive"
"Row2941","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)-c1csc(n1)-c1ccc(OCC(F)(F)F)nc1",5.82,0.0,"active"
"Row2942","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)-c1csc(n1)-c1ccccc1",5.8,0.0,"active"
"Row2943","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)-c1csc(n1)-c1csc(C)n1",4.91,0.0,"inactive"
"Row2944","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)-c1nc2ccccc2s1",5.7,0.0,"active"
"Row2945","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)-c1nccs1",4.94,0.0,"inactive"
"Row2946","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)-c1nnn(c1C)-c1ccc(F)cc1F",5.55,0.0,"active"
"Row2947","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)-c1oc(C)nc1C",4.4,0.0,"inactive"
"Row2948","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)-c1onc(c1C)-c1ccc(Cl)cc1",5.7,0.0,"active"
"Row2949","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)-c1sc(C)nc1C",4.69,0.0,"inactive"
"Row2950","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)-c1sc(nc1C)-c1ccccn1",4.95,0.0,"inactive"
"Row2951","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)-c1sc(nc1C)-c1cccnc1",5.22,0.0,"active"
"Row2952","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)-c1sc(nc1C)-c1cccs1",5.43,0.0,"active"
"Row2953","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)-c1sc(nc1C)-c1ccncc1",5.32,0.0,"active"
"Row2954","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)-c1sc(nc1C)-c1cnccn1",4.5,0.0,"inactive"
"Row2955","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)-c1sc(nc1C)N1CCOCC1",4.69,0.0,"inactive"
"Row2956","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)-c1sc2nc3ccccc3n2c1C",5.76,0.0,"active"
"Row2957","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)-c1sc2ncnn2c1C",5.55,0.0,"active"
"Row2958","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)C(C)(C)C",5.17,0.0,"active"
"Row2959","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)C1=NCCS1",4.6,0.0,"inactive"
"Row2960","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)C1CC1",4.36,0.0,"inactive"
"Row2961","C[C@@H]1CCCN1CCc1ccc2nc(ccc2c1)N1CCC(C)CC1",4.65,0.0,"inactive"
"Row2962","C[C@@H]1CCCN1CCc1ccc2ncccc2c1",4.4,0.0,"inactive"
"Row2963","C[C@@H]1CC[C@@H](C)N1CCCNc1nnc(o1)-c1ccc(NC(=O)c2ccccc2F)cc1",5.1,0.0,"active"
"Row2964","C[C@@H]1CC[C@H](N)CN1c1ccncc1Nc1ncc2ccc(nn12)-c1c(F)cccc1F",4.71,0.0,"inactive"
"Row2965","C[C@@H]1CN(CC2(CC2)c2ccc(cc2)C(N)=O)CCN1S(=O)(=O)c1ccc(cc1)C(C)(O)C(F)(F)F",5.19,0.0,"active"
"Row2966","C[C@@H]1CN(CC2(CC2)c2ccncc2)CCN1S(=O)(=O)c1ccc(cc1)C(C)(O)C(F)(F)F",6.36,0.0,"active"
"Row2967","C[C@@H]1CN(CC2(CCC2)C(N)=O)CCN1S(=O)(=O)c1ccc(cc1)C(C)(O)C(F)(F)F",4.19,0.0,"inactive"
"Row2968","C[C@@H]1CN(CCN1)c1nc(Nc2ccncn2)c2n(CCOCC(F)(F)F)nc(C)c2n1",6.05,0.0,"active"
"Row2969","C[C@@H]1CN(CCN1c1ncc(OCc2ccc(C[S+](C)[O-])cc2F)cn1)c1nc(no1)C(F)(F)F",4.55,0.0,"inactive"
"Row2970","C[C@@H]1CN(CCN1c1ncc(OCc2ccc(OS(C)(=O)=O)cc2F)cn1)c1nnc(o1)C(F)(F)F",4.77,0.0,"inactive"
"Row2971","C[C@@H]1CN(CCN1c1ncc(OCc2ccc(cc2)S(C)(=O)=O)cn1)c1nnc(o1)C(F)(F)F",5.03,0.0,"active"
"Row2972","C[C@@H]1CN(CCN1c1ncc(OCc2ccc(cc2C#N)C#N)cn1)c1nnc(o1)C(F)(F)F",5.44,0.0,"active"
"Row2973","C[C@@H]1CN(CCN1c1ncc(OCc2ccc(cc2C#N)S(C)(=O)=O)cn1)c1nnc(o1)C(F)(F)F",5.19,0.0,"active"
"Row2974","C[C@@H]1CN(CCN1c1ncc(OCc2ccc(cc2F)-n2cnnn2)cn1)c1nnc(o1)C(F)(F)F",5.24,0.0,"active"
"Row2975","C[C@@H]1CN(CCN1c1ncc(OCc2ccc(cc2F)C#N)cn1)c1nnc(o1)C(F)(F)F",4.96,0.0,"inactive"
"Row2976","C[C@@H]1CN(CCN1c1ncc(OCc2ccc(cc2F)S(C)(=O)=O)cn1)C(=O)OC1(COC1)C(F)(F)F",4.96,0.0,"inactive"
"Row2977","C[C@@H]1CN(CCN1c1ncc(OCc2ccc(cc2F)S(C)(=O)=O)cn1)c1nc(no1)C(F)(F)F",5.44,0.0,"active"
"Row2978","C[C@@H]1CN(CCN1c1ncc(OCc2ccc(cc2F)S(C)(=O)=O)cn1)c1nnc(o1)C(F)(F)F",5.16,0.0,"active"
"Row2979","C[C@@H]1CN(CCN1c1ncc(OCc2ccncc2C#N)cn1)C(=O)OCC(F)(F)F",4.92,0.0,"inactive"
"Row2980","C[C@@H]1CN(CCN1c1ncc(OCc2ccncc2C#N)cn1)c1nc(no1)C(F)(F)F",5.23,0.0,"active"
"Row2981","C[C@@H]1CN(CCN1c1ncc(OCc2ccncc2C#N)cn1)c1nnc(o1)C(F)(F)F",4.75,0.0,"inactive"
"Row2982","C[C@@H]1CN(CCN1c1ncc(OCc2ccncc2C#N)cn1)c1noc(n1)C(F)(F)F",5.12,0.0,"active"
"Row2983","C[C@@H]1CN(CCO)CCN1c1cc2[nH]c(SC(C)(C)C)nc2cc1Cl",5.8,0.0,"active"
"Row2984","C[C@@H]1CN(C[C@@H]2CCc3cccnc3[C@@H](O)C2)CC[C@H]1c1ccccc1C",5.04,0.0,"active"
"Row2985","C[C@@H]1CNCCN1c1ccc(=O)n(CCOc2ccccc2C(F)(F)F)n1",5.43,0.0,"active"
"Row2986","C[C@@H]1CNCCN1c1ccc2CC[C@H](OCc3cc(F)ccc3C)c2n1",5.41,0.0,"active"
"Row2987","C[C@@H]1CNC[C@@H]2Cc3ccc(Cl)c(C)c3N12",5.6,0.0,"active"
"Row2988","C[C@@H]1CNC[C@H]2Cc3ccc(C)nc3N12",4.68,0.0,"inactive"
"Row2989","C[C@@H]1CNC[C@H]2Cc3ccc(Cl)nc3N12",4.4,0.0,"inactive"
"Row2990","C[C@@H]1CNc2cc(ccc2C(N)=O)-n2c3CC(C)(C)CC(=O)c3c(C)c2CCCN1",5.5,0.0,"active"
"Row2991","C[C@@H]1COCCN1c1cc(nc(n1)-c1cccc2[nH]ccc12)C1(CC1)S(C)(=O)=O",4.3,0.0,"inactive"
"Row2992","C[C@@H]1C[C@H](N)CN(C1)c1ccncc1Nc1ncc2ccc(nn12)-c1c(F)cccc1F",6.0,0.0,"active"
"Row2993","C[C@@H]1C[C@H](N)CN(C1)c1ccncc1Nc1ncc2ccc(nn12)-c1ncccc1F",5.92,0.0,"active"
"Row2994","C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@@]1(O)C(=O)CO",4.7,0.0,"inactive"
"Row2995","C[C@@H]1Cn2ncc(C3CCN(CC3)S(C)(=O)=O)c2CN1c1cc(Cl)nc2[nH]ccc12",4.9,0.0,"inactive"
"Row2996","C[C@@H]1Cn2ncc(c2CN1c1ccnc2[nH]ccc12)-c1ccc(cc1)S(C)(=O)=O",5.82,0.0,"active"
"Row2997","C[C@@H]1N(CCn2c1nnc2-c1cccc(C)n1)C(=O)c1ccc(cc1)-c1ccccc1",4.6,0.0,"inactive"
"Row2998","C[C@@H]1N(CCn2c1nnc2-c1cccc(O)n1)C(=O)c1ccc(cc1)-c1cccs1",4.7,0.0,"inactive"
"Row2999","C[C@@H]1N(CCn2c1nnc2-c1nc(C)c(C)s1)C(=O)c1ccc(cc1)-c1cccs1",4.92,0.0,"inactive"
"Row3000","C[C@@H]1N(CCn2c1nnc2-c1nc(C)cs1)C(=O)c1ccc(cc1)-c1cccs1",4.77,0.0,"inactive"
"Row3001","C[C@@H]1N(CCn2c1nnc2-c1nc(C)ns1)C(=O)c1cc(F)c(F)c(F)c1",4.16,0.0,"inactive"
"Row3002","C[C@@H]1N(CCn2c1nnc2-c1nc(C)ns1)C(=O)c1cc(F)c(F)c(F)c1F",4.16,0.0,"inactive"
"Row3003","C[C@@H]1N(CCn2c1nnc2-c1nc(C)ns1)C(=O)c1cc(F)cc(F)c1",4.34,0.0,"inactive"
"Row3004","C[C@@H]1N(CCn2c1nnc2-c1nc(C)ns1)C(=O)c1ccc(Cl)c(Cl)c1",4.38,0.0,"inactive"
"Row3005","C[C@@H]1N(CCn2c1nnc2-c1nc(C)ns1)C(=O)c1ccc(Cl)c(F)c1",4.16,0.0,"inactive"
"Row3006","C[C@@H]1N(CCn2c1nnc2-c1nc(C)ns1)C(=O)c1ccc(Cl)cc1",4.18,0.0,"inactive"
"Row3007","C[C@@H]1N(CCn2c1nnc2-c1nc(C)ns1)C(=O)c1ccc(F)c(Cl)c1",4.35,0.0,"inactive"
"Row3008","C[C@@H]1N(CCn2c1nnc2-c1nc(C)ns1)C(=O)c1ccc(F)c(F)c1",4.16,0.0,"inactive"
"Row3009","C[C@@H]1N(CCn2c1nnc2-c1nc(C)ns1)C(=O)c1ccc(F)c(F)c1F",4.16,0.0,"inactive"
"Row3010","C[C@@H]1N(CCn2c1nnc2-c1nc(C)ns1)C(=O)c1ccc(F)cc1",4.16,0.0,"inactive"
"Row3011","C[C@@H]1N(CCn2c1nnc2-c1nc(C)ns1)C(=O)c1ccc(F)cc1F",4.16,0.0,"inactive"
"Row3012","C[C@@H]1N(CCn2c1nnc2-c1nc(C)ns1)C(=O)c1ccc(cc1)C#N",4.23,0.0,"inactive"
"Row3013","C[C@@H]1N(CCn2c1nnc2-c1nc(C)ns1)C(=O)c1ccc(cc1)C(F)(F)F",4.35,0.0,"inactive"
"Row3014","C[C@@H]1N(CCn2c1nnc2-c1nc(C)ns1)C(=O)c1cccc(Cl)c1",4.16,0.0,"inactive"
"Row3015","C[C@@H]1N(CCn2c1nnc2-c1nc(C)ns1)C(=O)c1cccc(F)c1",4.16,0.0,"inactive"
"Row3016","C[C@@H]1N(CCn2c1nnc2-c1nc(C)ns1)C(=O)c1ccccc1",4.3,0.0,"inactive"
"Row3017","C[C@@H]1NC(=NC1(c1ccc(F)cc1)c1ccc(F)cc1)c1cc(ccn1)C#N",5.76,0.0,"active"
"Row3018","C[C@@H]1NC(=N[C@@]1(c1ccc(F)cc1)c1ccc(F)nc1)c1cc(Cl)ccn1",5.11,0.0,"active"
"Row3019","C[C@@H]1NC(=N[C@@]1(c1ccc(F)cc1)c1ccc(F)nc1)c1cccc(c1)C#N",5.36,0.0,"active"
"Row3020","C[C@@H]1NC(=N[C@@]1(c1ccc(F)cc1)c1ccc(F)nc1)c1cccc(n1)C#N",5.16,0.0,"active"
"Row3021","C[C@@H]1Nc2cc(ccc2C(N)=O)-n2c3CC(C)(C)CC(=O)c3c(C)c2CCCN2CCCC[C@H]12",5.82,0.0,"active"
"Row3022","C[C@@H]1Sc2ccccc2O[C@@H]1c1ccc(OCCCN2CCCC2)cc1",8.3,0.0,"active"
"Row3023","C[C@@H]1[C@H](Oc2ccccc2S1(=O)=O)c1ccc(OCCCN2CCCC2)cc1",5.89,0.0,"active"
"Row3024","C[C@@H]1[C@H]2CN(CCCC3(CCOCC3)C(O)=O)CC[C@@H]2Cc2[nH]c3ccc(cc3c12)C(F)(F)F",6.52,0.0,"active"
"Row3025","C[C@@H]1[C@H]2CN(CCCC3CCOCC3)CC[C@@H]2Cc2[nH]c3ccc(cc3c12)C(F)(F)F",7.52,0.0,"active"
"Row3026","C[C@@]12C[C@@H](CC(C)(C)C1)N(CCN1CCN(C1=O)c1cccc(Cl)c1)C2",5.9,0.0,"active"
"Row3027","C[C@H](C1=C(CCN(C)C)Cc2cc(C)ccc12)c1cnccn1",6.44,0.0,"active"
"Row3028","C[C@H](C1=C(CCN(C)C)Cc2cc(C)ccc12)c1nccs1",6.21,0.0,"active"
"Row3029","C[C@H](C1=C(CCN(C)C)Cc2ccccc12)c1ccccn1",6.05,0.0,"active"
"Row3030","C[C@H](C1=C(CCN(C)C)Cc2ccccc12)c1cnccn1",5.85,0.0,"active"
"Row3031","C[C@H](C1=C(CCN(C)C)Cc2ccccc12)c1nc(C)cs1",5.72,0.0,"active"
"Row3032","C[C@H](C1=C(CCN(C)C)Cc2ccccc12)c1nccs1",5.43,0.0,"active"
"Row3033","C[C@H](CCNC(=O)c1c(C)cc(Cl)nc1C)N1CCC(CC1)N(Cc1ccsc1)C(=O)CC#N",4.8,0.0,"inactive"
"Row3034","C[C@H](CN(C)C)Oc1nc(Nc2cc3cccc(Cl)c3cn2)cnc1C#N",5.3,0.0,"active"
"Row3035","C[C@H](CO)CONC(=O)c1ncc2cncn2c1Nc1ccc(I)cc1F",4.85,0.0,"inactive"
"Row3036","C[C@H](CO)OC[C@H](Oc1ncnc2n(ncc12)-c1ncccc1Cl)C(=O)Nc1ccc(cn1)C#N",4.2,0.0,"inactive"
"Row3037","C[C@H](COc1ccc(cc1)C1=NNC(=O)C2CC12)CN1CCC[C@H]1C",5.1,0.0,"active"
"Row3038","C[C@H](Cc1cc2CCN(CCCO)c2c(c1)C(N)=O)NCCOc1ccccc1OCC(F)(F)F",4.93,0.2858321185591253,"inactive"
"Row3039","C[C@H](N)C(=O)N1CCN(CC1)c1cnc2cc(cc(NCc3cccc(c3)[N+]([O-])=O)c2c1)C(F)(F)F",5.89,0.0,"active"
"Row3040","C[C@H](N1[C@H]2CC[C@@H]1C[C@H](C2)Oc1cccc(c1)C(N)=O)c1ccccc1",8.74,0.0,"active"
"Row3041","C[C@H](NC(=O)C(C)(C)Oc1ccc(cn1)C(F)(F)F)[C@@H](Cc1ccc(Cl)cc1)c1cccc(c1)C#N",4.85,0.0,"inactive"
"Row3042","C[C@H](NC(=O)C1(N)CCN(CC1)c1ncnc2[nH]ccc12)c1ccc(Cl)cc1",5.17,0.0,"active"
"Row3043","C[C@H](NC(=O)[C@@H]1CC[C@H](C[C@H]1c1ccc(Br)cc1)N1CCOCC1)c1ccc(F)cc1",5.66,0.0,"active"
"Row3044","C[C@H](Nc1ccc(C(N)=O)c2[nH]c3cc(ccc3c12)-c1cnn(C)c1)C(C)(C)C",4.54,0.0,"inactive"
"Row3045","C[C@H](Nc1nc(Nc2ncc(C)s2)cc(n1)N1CCN(C)CC1)c1ccc(F)cn1",4.89,0.0,"inactive"
"Row3046","C[C@H](Nc1nc(Nc2ncc(C)s2)cc(n1)N1CCOCC1)c1ccc(F)cn1",4.92,0.0,"inactive"
"Row3047","C[C@H](O)C(=O)N1CCC(CC1)n1nc(C)c(Nc2ncc(Cl)c(n2)-c2cnn3ccccc23)c1C",4.64,0.0,"inactive"
"Row3048","C[C@H](O)C(=O)N1CC[C@@H](C1)N(Cc1cc(Cl)ccc1Cl)c1ccc(C#N)c(Cl)c1",5.66,0.0,"active"
"Row3049","C[C@H](O)C(=O)NC1CC(C)(C)Oc2nc(-c3ccc(Cl)cc3Cl)c(cc12)-c1ccc(Cl)cc1",6.695,0.31819805153393566,"active"
"Row3050","C[C@H](O)CONC(=O)c1ncc2cncn2c1Nc1ccc(I)cc1F",5.48,0.0,"active"
"Row3051","C[C@H](Oc1ccc(cc1C(=O)N1CCN(CC1)c1ncc(cc1F)C(F)(F)F)S(C)(=O)=O)C(C)(C)C",4.77,0.0,"inactive"
"Row3052","C[C@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)C",5.0,0.0,"active"
"Row3053","C[C@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)CCO",4.96,0.0,"inactive"
"Row3054","C[C@H](Oc1cccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c12)C(=O)N(C)C",4.96,0.0,"inactive"
"Row3055","C[C@H]([C@@H]1CC[C@@H](C)c2ccc(CN3CCOCC3)nc12)C(=O)Nc1ccc(Cl)c(c1)-c1ccccn1",5.48,0.0,"active"
"Row3056","C[C@H]([C@H](N)C(=O)N1CC[C@H](F)C1)C1CCC(CC1)N(C)C(=O)C1CC1",4.41,0.0,"inactive"
"Row3057","C[C@H]([C@H](N)C(=O)N1CC[C@H](F)C1)C1CCC(CC1)N(C)C(=O)c1cccc(F)c1",4.11,0.0,"inactive"
"Row3058","C[C@H]([C@H](N)C(=O)N1CC[C@H](F)C1)c1ccc(cc1)-c1ccc(F)cc1",5.96,0.0,"active"
"Row3059","C[C@H]([C@H](N)C(=O)N1CC[C@H](F)C1)c1ccc(cc1)-c1ccc(O)nc1",5.08,0.0,"active"
"Row3060","C[C@H]([C@H](N)C(=O)N1CC[C@H](F)C1)c1ccc(cc1)-c1cccc(c1)-c1nn[nH]n1",4.23,0.0,"inactive"
"Row3061","C[C@H]([C@H](N)C(=O)N1CC[C@H](F)C1)c1ccc(cc1)-c1cccc(c1)-c1noc(O)n1",4.55,0.0,"inactive"
"Row3062","C[C@H](c1c(CCN(C)C)oc2ccccc12)c1ccccn1",5.92,0.0,"active"
"Row3063","C[C@H](c1c(CCN(C)C)sc2ccccc12)c1ccc(F)cn1",6.62,0.0,"active"
"Row3064","C[C@H](c1c(CCN(C)C)sc2ccccc12)c1ccccn1",5.85,0.0,"active"
"Row3065","C[C@H](c1c(CCN(C)C)sc2ccccc12)c1ncccc1C",6.04,0.0,"active"
"Row3066","C[C@H](c1c(CCN(C)C)sc2ccccc12)c1ncccc1F",6.48,0.0,"active"
"Row3067","C[C@H](c1c(CCN(C)C)sc2ccccc12)n1cccn1",5.7,0.0,"active"
"Row3068","C[C@H](c1c(CCN2CCC2)sc2ccccc12)c1ccccn1",5.38,0.0,"active"
"Row3069","C[C@H]1CC(=O)NN=C1c1ccc(OC2CCN(CC2)C2CCC2)cc1",4.57,0.0,"inactive"
"Row3070","C[C@H]1CCCN(CCCOc2ccc(cc2)-n2c(C)nc3ccccc3c2=O)C1",5.28,0.0,"active"
"Row3071","C[C@H]1CCCN1C(=O)c1ccc(cc1)-c1ccc2C(=O)N(CCN3CCCC3)CCc2c1",4.92,0.0,"inactive"
"Row3072","C[C@H]1CCCN1CCCOc1ccc(cc1)-n1c(C)nc2ccccc2c1=O",5.22,0.0,"active"
"Row3073","C[C@H]1CCCN1CCCOc1ccc(cc1)N1CCN(CC1=O)C(=O)c1cc(F)cc(F)c1",4.9,0.0,"inactive"
"Row3074","C[C@H]1CCCN1CCCOc1ccc(cc1)N1CCN(CC1=O)C(=O)c1ccc(F)cc1",4.6,0.0,"inactive"
"Row3075","C[C@H]1CCCN1CCCOc1ccc(cc1)N1CCN(CC1=O)C(=O)c1ccc(F)cc1F",4.5,0.0,"inactive"
"Row3076","C[C@H]1CCCN1[C@@H]1CCN(C1)c1ccc(NC(=O)c2cc(F)ccc2C)c(C)c1",5.75,0.0,"active"
"Row3077","C[C@H]1CCCN1[C@H]1CCN(C1)c1ccc(NC(=O)C2CCOCC2)c(C)c1",4.72,0.0,"inactive"
"Row3078","C[C@H]1CCCN1[C@H]1CCN(C1)c1ccc(NC(=O)c2c(C)noc2C)c(C)c1",4.43,0.0,"inactive"
"Row3079","C[C@H]1CCCN1[C@H]1CCN(C1)c1ccc(NC(=O)c2cc(F)ccc2C)c(C)c1",5.96,0.0,"active"
"Row3080","C[C@H]1CCC[C@@H](C)N1CCNc1cn(Cc2ccc(F)cc2)nn1",6.22,0.0,"active"
"Row3081","C[C@H]1CN(CCOc2cc(C)n(n2)-c2ccc3ccccc3c2)C[C@@H](C)O1",5.13,0.0,"active"
"Row3082","C[C@H]1CN(CC[C@H]1Nc1c(cnc2[nH]ccc12)C(N)=O)c1ccc(cn1)C#N",4.54,0.0,"inactive"
"Row3083","C[C@H]1CN(C[C@@H](C)N1)c1c(F)c(N)c2c(c1F)n(cc(C(O)=O)c2=O)C1CC1",4.619999999999999,0.1477328670269648,"inactive"
"Row3084","C[C@H]1CN(C[C@@H](C)O1)c1nc(N2CCOCC2)c2ccc(nc2n1)-c1cccc(CNCCO)c1",4.89,0.0,"inactive"
"Row3085","C[C@H]1CN(C[C@@H](C)O1)c1nc(N2CCOC[C@@H]2C)c2ccc(nc2n1)-c1ccccc1",5.4,0.0,"active"
"Row3086","C[C@H]1CN(C[C@@H](C)O1)c1nc(N2CCOC[C@@H]2C)c2ncc(nc2n1)-c1ccccc1",4.88,0.0,"inactive"
"Row3087","C[C@H]1CN(Cc2ccc(CC(=O)N3CCC(CC3)Nc3cccc(F)c3)cc2)CCN1",4.8,0.0,"inactive"
"Row3088","C[C@H]1CN(Cc2ccc(c(CN3CCOCC3)c2)-c2cccc(Oc3ncc(F)cc3C(=O)N[C@@H]3CC[C@@H](CC3)NC(=O)c3cc(C)ccc3O)c2)C[C@@H](C)N1",5.2,0.0,"active"
"Row3089","C[C@H]1CN(Cc2ccc(c(CN3CCOCC3)c2)-c2cccc(Oc3ncc(F)cc3C(=O)N[C@@H]3CC[C@@H](CC3)NC(=O)c3nc(C)cs3)c2)C[C@@H](C)N1",4.7,0.0,"inactive"
"Row3090","C[C@H]1CN(Cc2cccc(c2)-c2cc(CNC(=O)c3cccc(CC4CCNCC4)c3)ccc2F)CCN1",5.0,0.0,"active"
"Row3091","C[C@H]1CNC[C@H](C)N1c1nc2c(cccc2o1)C(=O)N[C@H]1C[C@@H]2CCC[C@H](C1)N2C",5.19,0.0,"active"
"Row3092","C[C@H]1C[C@H]2CSC(=N)N[C@]2(CO1)c1cc(NC(=O)c2ccc(Cl)cn2)ccc1F",6.7,0.0,"active"
"Row3093","C[C@H]1C[C@H]2CSC(=N)N[C@]2(CO1)c1cc(NC(=O)c2ccc(cn2)C#N)cs1",5.75,0.0,"active"
"Row3094","C[C@H]1C[C@H]2CSC(=N)N[C@]2(CO1)c1nc(NC(=O)c2ccc(Cl)cn2)cs1",5.05,0.0,"active"
"Row3095","C[C@H]1C[C@H]2CSC(=N)N[C@]2(CO1)c1nc(NC(=O)c2ccc(OC(F)F)cn2)ccc1F",6.4,0.0,"active"
"Row3096","C[C@H]1C[C@H]2CSC(=N)N[C@]2(CO1)c1nc(NC(=O)c2ccc(OC(F)F)cn2)cs1",4.8149999999999995,0.2616295090390334,"inactive"
"Row3097","C[C@H]1C[C@H]2CSC(=N)N[C@]2(CO1)c1nc(NC(=O)c2ncc(OC(F)F)cc2C)cs1",5.02,0.0,"active"
"Row3098","C[C@H]1Cc2c(CN1)ncnc2Oc1ccc2ccn(C(=O)Nc3cc(on3)C3(CC3)C(F)(F)F)c2c1",5.07,0.0,"active"
"Row3099","C[C@H]1Cc2c(CN1)ncnc2Oc1ccc2n(ccc2c1)C(=O)Nc1cc([nH]n1)C1(C)CC1",4.56,0.0,"inactive"
"Row3100","C[C@H]1Cc2c(CN1)ncnc2Oc1ccc2n(ccc2c1)C(=O)Nc1cc(on1)C(C)(C)C",4.96,0.0,"inactive"
"Row3101","C[C@H]1Cc2c(CN1)ncnc2Oc1ccc2n(ccc2c1)C(=O)Nc1cc(on1)C1(CC1)C(F)(F)F",5.13,0.0,"active"
"Row3102","C[C@H]1Cc2c(CN1)ncnc2Oc1ccc2n(ccc2c1)C(=O)Nc1cccc(c1)C(F)(F)F",4.97,0.0,"inactive"
"Row3103","C[C@H]1Cc2c([nH]c3cc(Cl)c(F)cc23)[C@@]2(N1)C(=O)Nc1ccc(Cl)cc21",4.52,0.0,"inactive"
"Row3104","C[C@H]1N(CCn2c1nnc2-c1cccc(C)n1)C(=O)c1ccc(cc1)-c1cccs1",5.14,0.0,"active"
"Row3105","C[C@H]1N(CCn2c1nnc2-c1cncc(C)n1)C(=O)c1ccc(cc1)-c1cccs1",5.33,0.0,"active"
"Row3106","C[C@H]1N(CCn2c1nnc2-c1csc(C)n1)C(=O)c1ccc(cc1)-c1cccs1",4.62,0.0,"inactive"
"Row3107","C[C@H]1N(CCn2c1nnc2-c1csc(n1)-c1ccc(F)cc1F)C(=O)c1ccc(cc1)-c1cccs1",5.85,0.0,"active"
"Row3108","C[C@H]1N(CCn2c1nnc2-c1nc(C)cs1)C(=O)c1ccc(cc1)-c1cccs1",4.77,0.0,"inactive"
